Unnamed: 0,favorite_count,full_text,clean_text,sentiment
,0,shell naik ga yaa huhu,shell naik ga yaa huhu,positive
,0,Adohhhh shell super smg gabalik 13.000an bjir. Jngn ampe balik pake pertamax nih XSR gw,adohhhh shell super smg gabalik an bjir jngn ampe balik pake pertamax nih xsr gw,positive
,1,@pertamina kalok ga siap dengan pembayaran my Pertamina mending ga usah bikin program seperti ini. Gencar buat iklan . Tapi SPBU banyak yg ga mendukung programnya . @Shell tolong buka di Bali ..,pertamina kalok ga siap dengan pembayaran my pertamina mending ga usah bikin program seperti ini gencar buat iklan tapi spbu banyak yg ga mendukung programnya shell tolong buka di bali,positive
,0,@ornithochi Mana ga sengaja bilang kalo ga pake shell mesin motor jd ga enak auto diprenguti mekanik https://t.co/AeWc5t7k73,ornithochi mana ga sengaja bilang kalo ga pake shell mesin motor jd ga enak auto diprenguti mekanik,positive
,0,Yahh mahal deh shell. Masa pake pertalite yg harganya stabil itu,yahh mahal deh shell masa pake pertalite yg harganya stabil itu,positive
,1,@TxtdariHI WADUH SBLM BULAN DPN HARUS ISI FULL SHELL COK. UDH PASTI NAIK BULAN DEPAN ,txtdarihi waduh sblm bulan dpn harus isi full shell cok udh pasti naik bulan depan,positive
,0,Selalu Pertamax/Shell ini diisi pertalite motor jadi brebet lagi anyink. Emang produk sampah ini pertalite. *pernah isi Pertamax juga brebet,selalu pertamaxshell ini diisi pertalite motor jadi brebet lagi anyink emang produk sampah ini pertalite pernah isi pertamax juga brebet,positive
,0,@JefryRaskal Tenanan cok haha ayo full tank sebelum shell naek ,jefryraskal tenanan cok haha ayo full tank sebelum shell naek,positive
,0,@TradingDiary2 Waktunya beli shell lg?,tradingdiary waktunya beli shell lg,positive
,0,jangan dongg woi ntar gua ga mampu beli shell gamau pake pertamina gamauuu,jangan dongg woi ntar gua ga mampu beli shell gamau pake pertamina gamauuu,positive
,2,Shell demak sekarang ad kopken.,shell demak sekarang ad kopken,positive
,0,@rheza_andre @tempestofblade Pindah shell wae,pindah shell wae,positive
,0,ih shell naik harganya.,ih shell harganya,positive
,1,mungkin ini terakhir kalinya gw isi shell karena di semarang gaada shell https://t.co/lqaspvGLWf,kalinya gw isi shell semarang gaada shell,positive
,0,Seru banget tiba2 diajak ngobrol sama mba-mba Shell Select Hari ini bener2 ga ngobrol dgn seru scr langsung sama manusia saat di luar rumah. https://t.co/AF1jmFUUvr,seru banget diajak ngobrol mbamba shell select bener ngobrol dgn seru scr langsung manusia rumah,positive
,1,@Ichavarma_ kalau di Shell pointnya double kalau isi 95 vs 92. cuma kalau performance dan hemat kayaknya 11 12.,shell pointnya double isi vs performance hemat kayaknya,positive
,2,Semenjak ganti shell jadi irit + enteng bgt tarikan motor gw. Emg pertamax ini scam bgt babii nyesel ga pake shell dari dulu,semenjak ganti shell irit enteng bgt tarikan motor gw emg pertamax scam bgt babii nyesel pake shell,positive
,0,abis ngisi di shell berasa orang kaya,abis ngisi shell berasa orang kaya,positive
,0,@synthreb3l Bruh?? Gua kasih oli Shell yak biar mesinnya lancar https://t.co/rqgKYtoHB6,bruh gua kasih oli shell yak biar mesinnya lancar,positive
,0,@carewlatte Emang pake shell tuh enak bgt. Mana kadang ada poin nya gitu.,emang pake shell tuh enak bgt kadang poin gitu,positive
,0,@carewlatte yes betul aku dah 2 tahun lebih pake shell lebih enak,yes dah pake shell enak,positive
,0,@kalkunsenang Kak tips aja kalau mau ganti oli di shell setiap hari rabu. Soalnya dpt poinnya lebih banyak,kak tips ganti oli shell rabu dpt poinnya,positive
,0,@maskman_io Mending dorong sampe ketemu Shell ga si,mending dorong sampe ketemu shell si,positive
,6,@tanyarlfes NGAPAIN BELI BENSIN DI PERTAMINA BJIR MENDING BELI DI SHELL ATAU BP DAH,ngapain beli bensin pertamina bjir mending beli shell bp dah,positive
,0,@FarhandikaE @tanyarlfes Shell soalnya tarikan gasnya jd lebih enteng,shell tarikan gasnya jd enteng,positive
1.0,4,kenapa ya shell itu kaya lebih enak dilihat dibanding pom bensin lainya https://t.co/ZshWXRABdX,ya shell kaya enak dibanding pom bensin lainya,positive
3.0,0,@anakm4nusia enak bgt kota nya ada pom shell,enak bgt kota pom shell,positive
7.0,0,Orang masih ada yg isi pertamax dibanding bp/shell aja udah aneh. Dengan catatan: ketika kedua pom tersebut accessible di daerahnya.,orang isi pertamax dibanding bpshell udah aneh catatan pom accessible daerahnya,positive
8.0,0,Pom yang biru mobile udah pada ilang anjrtt padahal motor gw enaken pake itu atau shell Kalo pertamina ga enak tarikan nyaa,pom biru mobile udah ilang anjrtt motor gw enaken pake shell kalo pertamina enak tarikan nyaa,positive
9.0,0,@Nonamenoname898 @CNNIndonesia Haha bener isi pertamax cuma biar motor ada tenaga buat ke pom shell,haha bener isi pertamax biar motor tenaga pom shell,positive
12.0,0,Demi isi shell kuat juga ini bensin dari seskoal sampe pom deket rumah https://t.co/1UdEaTJ6TY,isi shell kuat bensin seskoal sampe pom deket rumah,positive
14.0,25,@himi_ru28 @jiraeyosoob @FabianWatson29 Tipsnya: Tanyain tmn cowo ada bengkel rekomendasi ga di daerah kita jd bs ke sana terus klo dr awal udh cocok. Klo tinggalnya di jabodetabek ku saranin ke bengkelnya POM Shell. Mereka welcome bgt nyaranin yg make sense buat kita.,tipsnya tanyain tmn cowo bengkel rekomendasi daerah jd bs klo dr udh cocok klo tinggalnya jabodetabek ku saranin bengkelnya pom shell welcome bgt nyaranin make sense,positive
15.0,0,rill guys pokoknya pasti kerasa kalo ada yang bedaaa. please jangan malu buat buat tanya. gue pribadi sebenernya takut kalo harus ke bengkel sendirian tapi kalo udah kepepet lebih milih ke bengkel shell buat nanya (karena terang dan pom nya pasti rame),rill guys pokoknya kerasa kalo bedaaa please malu gue pribadi sebenernya takut kalo bengkel kalo udah kepepet milih bengkel shell nanya terang pom rame,positive
20.0,0,@innovacommunity Kalau oli selama ini masih yang tak apaki enak shell sih dan beli di pom bensin shell langsung,oli apaki enak shell beli pom bensin shell langsung,positive
22.0,0,@enjang_as @endiiel @innovacommunity Ada malah. Kalau di pom bensin Shell mah jelas ori.,pom bensin shell mah ori,positive
24.0,0,@innovacommunity pakailah shell yg belinya di pom shell. insya allah barokah,pakailah shell belinya pom shell insya allah barokah,positive
30.0,0,Tempat kerja deket pom Shell tuh surga deh seriusan ,kerja deket pom shell tuh surga deh seriusan,positive
32.0,0,Malu bgt anjing tdi di pom bensin mtr ku ke gas trs dia loncat mana lgi rame itu shell untung abangnya gercep bgt nolongin,malu bgt anjing tdi pom bensin mtr ku gas trs loncat lgi rame shell untung abangnya gercep bgt nolongin,positive
34.0,1,@DianSandiU Uji di Pom bensin Shell. Jelaskan LBH akurat karena internasional.,uji pom bensin shell lbh akurat internasional,positive
39.0,0,@Widino tapi memang udah ga sepercaya itu sih saya ke pertamina. saya lebih belain gpp dorong motor karena mogok keabisan bensin mogok menuju ke arah pom bensin shell. padahal SPBU pertamina di depan lebih deket jauh lebih deket..,udah sepercaya pertamina belain gpp dorong motor mogok keabisan bensin mogok arah pom bensin shell spbu pertamina deket deket,positive
42.0,1,Kopi di pom bensin Shell ternyata cukup OK. ,kopi pom bensin shell ok,positive
55.0,0,Omg pom shell otw buka di tmg ril kah ini ,omg pom shell otw buka tmg ril kah,positive
58.0,0,Berangkat kerja pagi jalan di tol bensin tinggal dikit &amp; perut mules. Akhirnya mampir pom Pertamina. Buat BAB. Ngisi bengsin ya tetap di Shell.. https://t.co/zy2IWUscL1,berangkat kerja pagi jalan tol bensin tinggal dikit amp perut mules mampir pom pertamina bab ngisi bengsin ya shell,positive
64.0,0,@kelixmann dh paling bener ganti oli di shop and drive atau di pom bensin shell,dh bener ganti oli shop and drive pom bensin shell,positive
66.0,2,@argamuria @kelixmann Itu asli krn tokonya masih 1 grup sama astra Kalau merk lain (kayak shell helix atau pertamina fastron) di pom bensin aja.. udah pasti asli,asli krn tokonya grup astra merk kayak shell helix pertamina fastron pom bensin udah asli,positive
70.0,1,andai saja pom bensin swasta masuk di balikpapan tanpa ada monopoli pihak yg dzolim pasti shell banyak diminati.,andai pom bensin swasta masuk balikpapan monopoli dzolim shell diminati,positive
72.0,0,Td mau bayar bensin pake qris ga bisa mulu. W coba pake debit eh kartunya gbs kepake. Yaudah w taro hp di kasirnya shell. W ke atm &amp; tarik tunai ga bs jg ternyata chipnya eror‍ Mmbuang rasa malu balik lg ke pom sambil minta wifi eh dkasih tnpa dijudesin. Thank u shell ,td bayar bensin pake qris mulu w coba pake debit eh kartunya gbs kepake yaudah w taro hp kasirnya shell w atm amp tarik tunai bs jg chipnya eror mmbuang malu lg pom wifi eh dkasih tnpa dijudesin thank u shell,positive
74.0,0,Mbok ya semua pom Pertamina ini sediakan fitur qris aku yg jarang pegang duit cash gini akhirnya malah beli bensinnya ke Shell soalnya bisa pake qris.,mbok ya pom pertamina sediakan fitur qris jarang pegang duit cash gini beli bensinnya shell pake qris,positive
75.0,0,@sbyfess Enggak ori beli di outlet resmi atau bengkel resmi kalo shell beli di pom bensin shell aja sekalian ganti gratis,ori beli outlet resmi bengkel resmi kalo shell beli pom bensin shell ganti gratis,positive
78.0,0,Ini kalo ga salah di pom bensin daerah Menteng terakhir ngisi bensin di sheel itu speachless ternyata shell se perfect itu mempekerjakan orang disabilitas udah gitu orangnya murah senyum dan ramah terhadap pengendara yang ngisi bensin,kalo salah pom bensin daerah menteng ngisi bensin sheel speachless shell perfect mempekerjakan orang disabilitas udah gitu orangnya murah senyum ramah pengendara ngisi bensin,positive
80.0,0,Anjay shell mau caplok BP. Ya semoga jawa tengah ada kek itu dua pom bensin. Indomobil udah bangkrut ternyata mesinnya udah ilang sisa lahan kosong doang sekarang. Ya efek bensin tidak merata di jateng jadi banyak pertamini kelontong yg buka. Persaingan jadi makin ketat.,anjay shell caplok bp ya semoga jawa kek pom bensin indomobil udah bangkrut mesinnya udah ilang sisa lahan kosong doang ya efek bensin merata jateng pertamini kelontong buka persaingan ketat,positive
83.0,0,denger bensin pertamax dioplos bensin pertalite aja sebel INI DENGER BENSIN DI POM DKT RMH GUA DIOPLOS AIR???? THE F???? emg udah saatny gua beralih ke shell #byepertamina,denger bensin pertamax dioplos bensin pertalite sebel denger bensin pom dkt rmh gua dioplos air the f emg udah saatny gua beralih shell,positive
84.0,0,@Auliman_Arga @codxse susah bener ya nemu pom nya . di cimahi gak ada purwakarta jg gak ada klo searah jalan yg ku lalui sih paling pas mau pulang ke PWK ku muter dulu ke kotbar parahyangan buat isi bensin ke shell ,susah bener ya nemu pom cimahi gak purwakarta jg gak klo searah jalan ku lalui pas pulang pwk ku muter kotbar parahyangan isi bensin shell,positive
104.0,0,@MuhadklyAcho Disini Kemanggisan juga sama bang Udah 2 bulanan (sejak kasus pertamina) pom shell disini ramenya ngalah2in spbu plat merah disebelahnya wkwkwkw ,kemanggisan bang udah bulanan pertamina pom shell ramenya ngalahin spbu plat merah disebelahnya wkwkwkw,positive
105.0,4,@MuhadklyAcho Shell JGC sama raya bekasi jadi antri gara-gara kasus oplosan -_- BP harapan indah juga antri + sekarang 24 jam Di JGC lg dibangun BP juga Hahaha Hidup pom bensin swasta ,shell jgc raya bekasi antri garagara oplosan _ bp harapan indah antri jam jgc lg dibangun bp hahaha hidup pom bensin swasta,positive
107.0,277,Seneng banget ngeliat pom bensin shell ngantri panjang padahal di cakung. Biasanya kalo ngisi di sini sepi banget ,seneng banget ngeliat pom bensin shell ngantri cakung kalo ngisi sepi banget,positive
108.0,0,gua jdi ga enak dah sm abg pom shell tdi.. beli bensin 20k (buat nambahin doang) trs dia salah jdinya 42k bjirr bang ini gpp sya bayar cmn 20k sya bisa bayar semua gpp trs kta dia gpp kak byar 20k aja sya yg salah disini ,gua jdi enak dah sm abg pom shell tdi beli bensin k nambahin doang trs salah jdinya k bjirr bang gpp sya bayar cmn k sya bayar gpp trs kta gpp kak byar k sya salah,positive
110.0,0,#NAME?,toilet pom shell doang mostyl shell gw kunjungin toiletnya bersih n wangi,positive
112.0,1,Rezeki bgt bensin motor abis di jalan cr pom eh ada Shell. Msk lah w ngisi Vpower full tank 70rb. Pas ditanya ada member atau engga w blg ada. Trnyta point w udh ckp utk dituker diskon 50rb jadi total full tank w cm byr 20rb doang begini nh point yang beneran bs dipake!,rezeki bgt bensin motor abis jalan cr pom eh shell msk w ngisi vpower full tank rb pas member engga w blg trnyta point w udh ckp utk dituker diskon rb total full tank w cm byr rb doang nh point beneran bs dipake,positive
115.0,0,@avocadocreama di pom shell aja udah free sama jasanya,pom shell udah free jasanya,positive
118.0,0,@edtiiijen pake oli punya shell aja coba nder langsung ke pom shell ganti oli sekalian di bengkelnya,pake oli shell coba nder langsung pom shell ganti oli bengkelnya,positive
119.0,1143,Semoga pom bensin shell semakin banyak. Amiin.,semoga pom bensin shell amiin,positive
123.0,0,@ridwanhr paling bener ngisi di Mobil1 atau Shell deh masalahnya di jember jarang banget bahkan gaada pom bensin swasta,bener ngisi mobil shell deh jember jarang banget gaada pom bensin swasta,positive
130.0,1,Kalau bisa itu pom bensin ledakin aja bensi gw full jadi berebet ajg. Tolong @Shell buka cepat yaa,pom bensin ledakin bensi gw full berebet ajg tolong buka cepat yaa,positive
135.0,0,sumpahhhhh majleng tambahinnn pom lagi kek jangan cuman dua atau ga shell buka cabang dahhh gua ngantri sejam anjg padahal pertamaxxxxxx asem dahhhh,sumpahhhhh majleng tambahinnn pom kek cuman shell buka cabang dahhh gua ngantri sejam anjg pertamaxxxxxx asem dahhhh,positive
140.0,0,Bersyukur daerah rumah deket bensin shell kalau otw ke kampus jga pasti ngelewatin 2-3 pom bensin shell,bersyukur daerah rumah deket bensin shell otw kampus jga ngelewatin pom bensin shell,positive
147.0,0,@masnafiss @wahyu_nur_f Lek jare wong2 penak Shell pak terbukti ki ning Darjo Kota penuh antre Shell. Asli. Pdhl kacek 15 meter ambek Pertamina podo pom gede ne sing pertamina sepi pol ,lek jare penak shell terbukti ki ning darjo kota penuh antre shell asli pdhl kacek meter ambek pertamina podo pom gede ne sing pertamina sepi pol,positive
149.0,0,@innovacommunity di motor ngaruh dikit di madiun cuma 1 pom malang cuma 1 pom tarikan engga begitu terasa masih jauh sama bp sama shell,motor ngaruh dikit madiun pom malang pom tarikan engga bp shell,positive
153.0,4,@BisKota_ Asli langganan eka jaya nih oli shellnya dijamin oriii harga Mayan beda 130rb sama di pom shell Dari 2018 beli oli di ekajaya 2025 baru ganti packing pas dibuka Masih bening... https://t.co/XOBt3ua9dK,asli langganan eka jaya oli shellnya dijamin oriii harga mayan beda rb pom shell beli oli ekajaya ganti packing pas dibuka bening,positive
157.0,0,@sbyfess gowo ndek pom shell aman bilang ke mas2 nya ganti oil udah lah nanti diarahin ke store buat beli dah selesai digantiin orang nya gratis,gowo ndek pom shell aman bilang mas ganti oil udah diarahin store beli dah selesai digantiin orang gratis,positive
161.0,0,Di liat liat pom bensin Pertamina sepi liat Shell sama BP rame banget ngantri beli bensin di Shell SOP nya mantep banget ngantri panjang yg bikin lama bayarnya di kasir,liat liat pom bensin pertamina sepi liat shell bp rame banget ngantri beli bensin shell sop mantep banget ngantri bikin bayarnya kasir,positive
163.0,0,@herlavendre Supply dan demand nya gaseimbang semenjak kasus pertamina shell ini ramai dibanding vivo BP dll sedangkan pom Shell gasebanyak itu,supply demand gaseimbang semenjak pertamina shell ramai dibanding vivo bp dll pom shell gasebanyak,positive
168.0,1,@violla0911 @Mas_P4rjo Wkwkwkwkwkwk Iya parkir depan pom bareng angkot2 donggg Mana gak bisa beli pertalite ga punya barcode... Trus aku harus beli pertamax rasa pertalite??? Beli 20rebu bisa sampe shell berikutnya gak sih??? Gak ikhlas.... https://t.co/9rv02izCMV,wkwkwkwkwkwk iya parkir pom bareng angkot donggg gak beli pertalite barcode trus beli pertamax pertalite beli rebu sampe shell gak gak ikhlas,positive
180.0,0,@ayamgeprek19_ @txtdaritng bener kan. dr kemaren2 ampe skrg di cikupa sm citra raya msh kosong gk tau kpn datengnya. capek bener njiirr jauh2 dateng ke lippo/gading serpong/bsd cm buat ngisi bensin shell. jd mkn curiga pertamina mulai kbkrn jenggot pd bnyk org bralih ke pom swasta trmsk shell (1),bener dr kemaren ampe skrg cikupa sm citra raya msh kosong tau kpn datengnya capek bener njiirr dateng lippogading serpongbsd cm ngisi bensin shell jd mkn curiga pertamina kbkrn jenggot pd bnyk org bralih pom swasta trmsk shell,positive
185.0,7,Gw dah 2 kali ngantri mulu di shell gegara si onoh korupsi. Padahal sebelumnya enak banget los dateng langsung ngisi. Di satu sisi ya bagus pom bensin ini bisa rame di satu sisi gw ngisi bengsin jadi kaga eksklusip ,gw dah kali ngantri mulu shell gegara si onoh korupsi enak banget los dateng langsung ngisi sisi ya bagus pom bensin rame sisi gw ngisi bengsin kaga eksklusip,positive
187.0,0,gw setuju bgt kl toilet pom bensin paling bersih itu salah satunya shell. Jd inget brangkat pagi ke kampus kl gw naber sll mampir ke shell HAHAHAHAHAH buat boker doang,gw setuju bgt kl toilet pom bensin bersih salah satunya shell jd inget brangkat pagi kampus kl gw naber sll mampir shell hahahahahah boker doang,positive
191.0,0,@kumparan Klo dkt rumah ada pom bensin Shell sdh pasti slmanya beralih ke Shell sumpah sdh muak sm pjbt dan pertamina.,klo dkt rumah pom bensin shell sdh slmanya beralih shell sumpah sdh muak sm pjbt pertamina,positive
194.0,2,Dear @shell banyakin lagi dong pom dan suplai bensinnya. Tadi mau ngisi abis untungnya di pom satunya masih ada. Ga sudi aku ngisi di pertamina lagi https://t.co/kUHC9WqD1M,dear banyakin pom suplai bensinnya ngisi abis untungnya pom satunya sudi ngisi pertamina,positive
200.0,13,@Biorythmm sampai in ke dev nya ganti pom bensin jadi shell semua,in dev ganti pom bensin shell,positive
204.0,0,@PatraNiagaRJBT @bakri_guru @Shell please buka pom bensin di daerah sumarera,please buka pom bensin daerah sumarera,positive
207.0,1,Kami rindu pom shell yang dulu https://t.co/QruQ2viKhl,rindu pom shell,positive
211.0,0,@kompascom @Shell tolong buka pom di kudus dong belum ada saingan sama sekali nih...,tolong buka pom kudus saingan,positive
213.0,1,@kompascom Shell dan vivo tlg bikin POM bensin lebih byk lg. Kami siap beralih dari pertamina. Mobil mahal2 kami beli rusak krn 100 ribu.,shell vivo tlg bikin pom bensin byk lg beralih pertamina mobil mahal beli rusak krn ribu,positive
216.0,0,semenjak tragedi minyak oplosan p3rtamina gua perhatiin skrg pom bensin shell jd makin rame. ,semenjak tragedi minyak oplosan prtamina gua perhatiin skrg pom bensin shell jd rame,positive
217.0,1,Pom shell yang cukup gede di daerah gua bahkan kemarin waktu shell langka stok disini masih ada. Dan hari ini kehabisan super + ngantri pula. Gokill https://t.co/W2LzNh77ZZ,pom shell gede daerah gua kemarin shell langka stok kehabisan super ngantri gokill,positive
218.0,0,@Ruanggalau_id Maaf lebih percaya POM bensin dari luar. Shell dkk.,maaf percaya pom bensin shell dkk,positive
221.0,0,@biasalahanakmud Solo belom ada pom bensin shell kah? eneg juga kalo tiap isi bensin duitnya masuk ke kantong tikus,solo belom pom bensin shell kah eneg kalo isi bensin duitnya masuk kantong tikus,positive
222.0,0,@biasalahanakmud Tempat ngising klo kebelet dijalan ya cari pom shell/vivo gratis bersih. Ga beli bengsin jg ga apa.,ngising klo kebelet dijalan ya cari pom shellvivo gratis bersih beli bengsin jg,positive
226.0,0,Semoga banyak pom bensin shell di rest area gak cuma di merah merona,semoga pom bensin shell rest area gak merah merona,positive
232.0,1,@biasalahanakmud Sumpah croffle sama Kopinya Select Shell itu enakk wkwkwkwk Buat ukuran Mini Market pom bensin loh,sumpah croffle kopinya select shell enakk wkwkwkwk ukuran mini market pom bensin,positive
233.0,75,@sanqtvaryy @biasalahanakmud Ini ngcengin pom ollos tauuu. Di pom oplos yg beredar tikus/korupntot. Klo di shell beredar maakluk yg byk disukai orang,ngcengin pom ollos tauuu pom oplos beredar tikuskorupntot klo shell beredar maakluk byk disukai orang,positive
240.0,1,abis liat kajiannya @biasalahanakmud hari ini KAGET BANGET shell di tebet lengkap amat awalnya kaget kok bengkelnya gede amat lebih kaget lagi ADA TAMAN pom bensin apaan ada tamannya segala,abis liat kajiannya kaget banget shell tebet lengkap kaget bengkelnya gede kaget taman pom bensin tamannya,positive
241.0,0,@neVerAl0nely Padahal kalo ngisi di pom merah malah lebih sering beluber. Mana petugasnya kaga minta maaf atau lap bekasnya Pernah luber di shell petugasnya minta maaf dan sigap di lap tuh bekasnya.,kalo ngisi pom merah beluber petugasnya kaga maaf lap bekasnya luber shell petugasnya maaf sigap lap tuh bekasnya,positive
,0,mau rumah gua deketan sama pom pertamina juga kaga bakalan gua beli itu bensin mendingan gua cari jauh2 dah apa kek yg ada bp gas shell gas dari pada pertamax apaan di oplos tolol,rumah gua deketan pom pertamina kaga gua beli bensin mendingan gua cari dah kek bp gas shell gas pertamax oplos tolol,positive
,14,@Widino Alhamdulillah mereka melayani tetap ramah &amp; senyum walau terlihat ada ekspresi lelah. Mereka enjoy sih Senyum sapa salam dan canda Dan pemandangan ini khas ditemukan di pom Shell Kesadaran diri atau karena diminta mereka turun ketika proses pengisian bensin. https://t.co/9vS6lTM9nq,alhamdulillah melayani ramah amp senyum ekspresi lelah enjoy senyum sapa salam canda pemandangan khas ditemukan pom shell kesadaran turun proses pengisian bensin,positive
,0,pom shell di kab kecil ini yg bertahon2 sepi dan dikabarkan mo kukut skr antri2 ,pom shell kab bertahon sepi dikabarkan mo kukut skr antri,positive
,1,Pertama kalinya ngisi bensin setelah berita pertamax oplosan bela-belain jauh-jauh dari Ciwastra ke pom Shell yang di Jl. Pelajar Pejuang! Demi Allah ga ridho aing selama ini pake pertamax ditipu!,kalinya ngisi bensin berita pertamax oplosan belabelain jauhjauh ciwastra pom shell jl pelajar pejuang allah ridho aing pake pertamax ditipu,positive
,0,@petrichorioss Untung depan kosan gw pom bensin shell ama pb enyahlsh dengan si merah,untung kosan gw pom bensin shell ama pb enyahlsh si merah,positive
,0,sumpah baru tau kalo di cileunyi ada shell asik meskipun kabupaten tp deket rumah gw ada pom bensin swasta,sumpah tau kalo cileunyi shell asik kabupaten tp deket rumah gw pom bensin swasta,positive
,1,salah satu hal yg membuatku bersyukur tinggal di waru (sidoarjo) adalah banyak pom shell. ya di waru cuma 1 sih tp di surabaya selatan banyak shell ada di wadungasri waru merr margorejo tenggilis prapen jemursari https://t.co/f94D9zGKOR,salah membuatku bersyukur tinggal waru sidoarjo pom shell ya waru tp surabaya selatan shell wadungasri waru merr margorejo tenggilis prapen jemursari,positive
,0,@howluckyfifii beralih ke shell pasca covid mikir pendeknya karena paling deket rute kerumah. pelayanan ga perlu diragukan lagi. dapet poin kaca mobil dibersihin mau bayar via apapun bisa. karena si merah kalo pom nya uda agak tua cash only sayangnya per Jul 2024 shell terdekat tutup :(,beralih shell pasca covid mikir pendeknya deket rute kerumah pelayanan diragukan dapet poin kaca mobil dibersihin bayar via apapun si merah kalo pom uda tua cash only sayangnya jul shell terdekat tutup,positive
,0,@kopididid Di kampung gw ada pom mini Indomobil Salim ft Exxon. Ada juga pom mini rekanan Shell. Mantap wkwkwkk,kampung gw pom mini indomobil salim ft exxon pom mini rekanan shell mantap wkwkwkk,positive
,1,Omset Shell saat ini ! Biasanya sepi bak private pom kini ramai hingga harus antri dengan puluhan kendaraan lain.,omset shell sepi bak private pom ramai antri puluhan kendaraan,positive
,0,yg punya pom bensin di jogja pls klian pada ganti shell aja bisa gk? AK MAU SHELLLLLL,pom bensin jogja pls klian ganti shell ak shellllll,positive
,0,Shell kalo buka di balikpapan gw rela kok pindah pom,shell kalo buka balikpapan gw rela pindah pom,positive
,0,@tanyarlfes @Shell bisa kali buka pom di pekanbaru. di medan kan ada ladang kalian,kali buka pom pekanbaru medan ladang,positive
,0,@tanyarlfes Perbanyak lagi pom shell pak,perbanyak pom shell,positive
,0,kalau ditempat kalian ada pom shell beralih aja kesitu guyss dari pada ke pertaminaaa,ditempat pom shell beralih kesitu guyss pertaminaaa,positive
,0,Shell mah kagak pernah ngantri. Ngedesign pom bensin &amp; alur flow mobil keluar masuk juga lancar ga kayak Pertamina yg bisa bikin macet di dalam &amp; sekitaran pom bensin ,shell mah kagak ngantri ngedesign pom bensin amp alur flow mobil masuk lancar kayak pertamina bikin macet amp sekitaran pom bensin,positive
,0,@tanyarlfes YAK KAGA DOOOOONGGG pom bensin Shell yg adanya lebih jauh 7 km AKAN KU TEMPUUUUUHHH demi shelll,yak kaga dooooonggg pom bensin shell km ku tempuuuuuhhh shelll,positive
,0,@boahamncook @merapi_uncover sama kaya temenku rela jalan 6KM demi beli shell. padahal keluar jalan raya udah POM pertamina,kaya temenku rela jalan km beli shell jalan raya udah pom pertamina,positive
,36,@txtdariotomotif Ayo bang @shell buka cabang di Balikpapan saya bakal jadi pelanggan tetap nanti. Mau nanti kalian naro pom nya di dekat agrowisata pun saya bakal bela2in ngisi di tempat kalian daripada di yang merah2 itu.,ayo bang buka cabang balikpapan pelanggan naro pom agrowisata belain ngisi merah,positive
,0,Please shell buka pom cabang di Yogyakarta @Shell,please shell buka pom cabang yogyakarta,positive
,0,@tanyarlfes Gua pernah isi bensin di pom p word motor gw langsung blebek anjir tapi giliran isi di shell baik² aja,gua isi bensin pom p word motor gw langsung blebek anjir giliran isi shell baik²,positive
,0, ga salah si selalu isi shell... Sampe bela2in walau jauh pom nya..,salah si isi shell sampe belain pom,positive
,0,@Shell @Petronas buka pom di solo dong. Jadi pelanggan tetap aku,buka pom solo pelanggan,positive
,3,@tanyarlfes nah gue jg mulai curiga krn vespa gue ngadet bgt biasa pake shell krn dulu tempat kerja lewatin pom shell selain trusted service staffnya jg nice setelah dimutasi sm sekali gd pom shell bawa vespa serasa bawa supra yg geternya sebadan-badan pdhl tiap bulan gue service rutin,gue jg curiga krn vespa gue ngadet bgt pake shell krn kerja lewatin pom shell trusted service staffnya jg nice dimutasi sm gd pom shell bawa vespa serasa bawa supra geternya sebadanbadan pdhl gue service rutin,positive
,0,@amancadabra Petisi untuk mengadakan pom bensin shell di mana-mana karena pertamina goblok banget anjing bangsat sejagat bumi,petisi mengadakan pom bensin shell manamana pertamina goblok banget anjing bangsat sejagat bumi,positive
,0,Iki shell raono cita² mbukak pom bensin ning jogja po?,iki shell raono cita² mbukak pom bensin ning jogja po,neutral
,0,@astrophilleeii @intinyadeh Iya kalo tinggal ada pom shell tapi di daerah kecil smua dikuasai pertamina pengusaha pom pun harus beli dari pertamina,iya kalo tinggal pom shell daerah smua dikuasai pertamina pengusaha pom beli pertamina,neutral
,1,https://t.co/aryGkcEm7e Kek gini sok an pejabat kontoI ngebatesin pembukaan pom swasta ngebatesin stok bbm pom swasta apalagi si luhut pukimak itu sok mau ngilangin bbm subsidi. Kalo ke gw pribadi sihh kagak terpengaruh kerugiannya ya karena selalu pake BP atau shell,kek gini sok an pejabat kontoi ngebatesin pembukaan pom swasta ngebatesin stok bbm pom swasta si luhut pukimak sok ngilangin bbm subsidi kalo gw pribadi sihh kagak terpengaruh kerugiannya ya pake bp shell,neutral
,0,@Apple__Candy13 Rute yang dilewatin gak ada pom swasta dan yang dipake motor bebek thn 2013 yang udah boros jadi cape bolak balik 4km nyari shell cuma buat ngisi 3 liter ,rute dilewatin gak pom swasta dipake motor bebek thn udah boros cape bolak km nyari shell ngisi liter,neutral
,0,Pengguna shell ra meh melu komen. Semenjak nganggo shell wegah nganggo pom abang ,pengguna shell ra meh melu komen semenjak nganggo shell wegah nganggo pom abang,neutral
,1,Mo pindah shell ajalah. Cuman pom nya jauh ‍️‍️,mo pindah shell ajalah cuman pom,negative
