,favorite_count,full_text,quote_count,reply_count,retweet_count
3364,0,Kayanya memang wajib harus beli paket deli2go kalau ngisi di pom shell kalau mau cuma charge ev itu di SPKLU. Agak maksain sih @shell promosiin delinya kalau gak nyediain pilihan hanya charge ev di pomnya. CMIIW https://t.co/iofTB266R9,0,0,0
3365,0,@rxesli @thisismediamond @xiaonanna @ranarenjana_ @DiajengLrst @elaynekai @convomfs YaAllah. Kek anakku Ke Indoapril tuh sering banget skalian nyari toiletnya. Tp ya abis itu jajan susu Eh 1 lagi shell. Ampe yg dia tau tuh tempat cuma buat numpang pipis. Bukan pom bensin ,0,1,1
3366,0,@convomfs Ih mirip mirip tapi gue dihapal di beberapa pom bensin shell sebagai orang yg QR membershipnya nempel di kartu atm wkwkwkwk,0,0,0
3367,0,mempertimbangkan untuk isi bensin di shell apa pertalite alias babiiii pake acara baru ngisi ulang aj pom deket kampus ini,0,0,0
3368,0,Ini pom bensin shell sial bener dah kemarin tabrakan sekarang ada mobil kebakar di depan nya,0,0,0
3369,0,@ridwanhr Berarti istiahat di pom bensin shell sambil ngopi dan makan roti paket 85k estimasi setengah jam bisa sekalian ngecharger jg Gitu kan konsepnya,0,0,0
3370,0,@nanaditaa @ezash Rata pom Shell di Jakarta-Bekasi (Karena ane tinggalnya di daerah sini ) kalo untuk Shell Deli2go (minimarket punya Shell) itu wajib ada.. tapi nemu beberapa pom yang masih sepi jadi Deli2go nya belum ada (meski tempatnya udah disiapin). Kalo Shell Recharge masih jarang bgtt,0,3,0
3371,0,@ezash Harusnya udah boleh tapi terbatas deh kaya setahu gua ada namanya EVCuzz tapi itu di Mall kebanyakan. Jadinya terbatas kalo Shell biasa Pom Swasta Ga boleh jualan dua-duanya kudu batasin,0,0,0
3372,0,Kan bisa melipir beli makanan di pom bensin shell,0,1,1
3373,0,@mjktfess Nek formal gawe kondangan ta kerja aku mbas ng toko sepatu sebelah pom shell..toko mada gajah nek gak salah,0,0,0
3374,0,@deryansyah @Adrianussatrio Nah setuju om Pom BP tenant nya menarik (alfa tuku) Kalo pom shell enak juga kalo sekalian mau ke bengkelnya Dua2nya bersih petugas ramah metode pembayaran banyak,0,0,0
3375,1,@gloomingdale Suka ngerandom abangnya jadi ga nentu lokasinya. Kemarin harusnya mau beli kopi deli2go (Pom bensin Shell) tapi malah ketemu kopi Jago,0,0,0
3376,0,Satu Lagi kejadian pom pertamina curang beli pertamax sampe 98K jadinya kan dapet 7.9 liter baru aja ane beli shell power yg harganya 16.350/liter full loh cuma 112.000 (6.8 liter) itu sama sama posisi kosong loh semakin yakin pindah shell/BP,0,1,0
3377,0,@kabarklaten info min. Pom selain Pert*mina di Klaten.. Brangkali ada Shell opo Vivo,0,2,0
3378,2,@orion332aris @idextratime pastinya dulu kan pas pertama tama naik shell vivo pernah harga di bawah pertamax eh jadi rame pom mereka akhirnya Pertamina panas mungkin jadi suruh swasta ga boleh jual di bawah harga dia ,0,1,0
3379,0,@bagjakertajaya @NarasiNewsroom hahaha lo ga inget dlu pas pertama pertalite pertamax naik ke 10/12 rb shell vivo masih jual di bawah harga Pertamax orang berbondong bondong antri di pom vivo shell karna harga masih di bawah pertalite pertamax,0,2,0
3380,0,@txtdrjkt Aduhh Shell naik lagi kayaknya yaa. Sebenernya trust sama Shell krn mau di Pom manapun gak harus bgt gua ketakutan bayarnya harus Cash,0,0,0
3381,0,@eqxqx @txtdrjkt Alesan lain literannya pas. Waktu pertamax 12ribuan shell 13rb mendekati 14. Ngisi di 2 pom pertamina 22rb masih ga luber ngisi full tank di shell 17rb-an udah muntah itu tangki. Jarak beda ratusan meter aja pomnya tetanggaan,0,0,1
3382,0,@KataMasDanar @BisKota_ Kapok mbah pake Rimula rawan dapet yg palsu kalo nggak beli di pom Shell.,0,0,0
3383,0,Coba2 oli Dari pom Pertamina. Oli mesran paling murah buat motor ternyata enak fak. Tapi tak tambahin dikit Shell Hx7 sisaan oli Mobil di rumah se kemaren.,0,1,0
3384,0,@sbyfess larang lek ganti ban onok pajak e soale wkwk lek ganti oli mending langsung nang pom shell ae,0,1,0
3385,0,selain indomaret tempat paling aman buat boker darurat kalo di perjalanan adalah pom bengsin shell.. dah bersih nyaman aman ,0,0,0
3386,0,teh infusion dari fox juga lumayan lah chamomile dari pom bensin shell atau indomaret point juga cukup kalo emg mau nyobain teh chamomile. tapi menurut gue twg worth every penny sih gila wangi banget wkwk. tapi yang jelas teh yang paling gue gasuka teh anitwt,0,0,0
3387,0,@Ohyaimgud @malangkuliner @infomalang siap mas ada beberapa pecel enak andalanku..salah satunya ya bu retno ini. satunya ada pecel disebelah MOG deket sama pom shell sama juga pecel mba inul deket smk grafika ,0,0,0
3388,0,Kalo mau foto-foto pas ngisi bensin coba ke Shell pas malem Lightingnya pom bensin Shell tuh bagus jadi buat foto-foto bisa lebih ciamik,0,0,0
3389,0,@sbyfess Gratis di pom bensin shell &amp; BP tp isi dewe ya gak ada petugas yg isi angin ban Di pertamina (di)rusak semua krn ada shop isi angin ban yg berbayar,0,0,0
3390,0,@everyone_woohoo @caratstalk Kalau pom bensin shell ke sana nya lagi kak tempat biasa angkot c13 kuning suka stop ituu,0,1,0
3391,0,@1stGwyn Anjir can pernah maneh?? Cobaan ka pom dago nu di luhur deket terminal. Faktor urang pindah bensin ka shell eta gara gara ngantri wae di dago ,0,0,0
3392,0,Bener bener kejadian. Gua balik malem cuma punya uang 32 ribu dan krn kelaperan parah akhirnya mampir beli mie rebus (nasgor) 15rb. Keadaan bensin hampir di E dan pom cukup berjarak. Uang sisa 17 rb sementara jarak tempuh 37-39km dengan harga bensin 14.700/L (super shell) -,0,1,0
3393,0,nongkrong di minimarket pom bensin shell kayanya asik.,0,0,0
3394,0,@rrarstra Pom bensin shell yang didepan hermina yasmin masih dalam tahap sih belom buka,0,0,0
3395,0,@logikapolitikid Kebenaran Sy tinggal daerah Sunter anda tau ga mereka yg digusur itu org2 Madura yg secara illegal membangun rumah disana sampai detik ini di sekitar pabrik Astra dekat pom bensin shell msh bnyk rumah org2 Madura berdiri mrk buka usaha disana,0,0,0
3396,0,@kamto_adi Aku pernah seperti itu di Pom Bensin Lamaran..mau ngisi pertamax malah tetep suruh antri.. Aku langsung pergi ngisi di pom bensin Shell..sejak itu gak pernah ngisi bensin motor ke pom pertamina.. *ngapunten,0,0,0
3397,0,@kompascom Mengisi bbm-nya di pom bensin Shell gimana,0,0,0
3398,0,isi bensin di pom Shell karena 1. pom pertamina antre panjang 2. mampu,0,1,1
3399,0,@stobelikuuu @SupraX125_ @ladyy_na @txtfrombrand Sama motor PCX. Kalo servis ringan mending di pom bensin Shell. Ganti oli biaya jasa free bersihin cvt 40 rb ganti kampas rem biaya jasa 10rb. Tp bawa dulu aja sparepart yg mau diganti nanti dia pasangin,0,0,0
3400,2,Kalo liat di pom shell deketmu infoin dong https://t.co/VRSMGbmxZ1,0,1,0
3401,0,@Heraloebss Dulu waktu tinggal di Tangerang sekitar th 2008 sampai 2017 pake motor batangan isi bbm di pom bensim shell harus turun dari motor dan mesin dimatikan mungkin Pertamina harus lakukan aturan seperti itu juga,0,0,0
3402,1,@txtdaritng Kalo Tangerang kota. Nasi uduk sebeleh pom bensin shell otista gerendeng. Buka jam 1 malam sampe subuh sabtu minggu tutup. Gorengannya anti nyender uduknya beneran nasi uduk wangi.,0,0,0
3403,0,Lagi nongkrong di Deli2go Shell kok banyak bener yg ganti oli n servis..keren bener ini shell gak kayak pom bensin swasta sebelah..,0,0,0
3404,12,Gua lebih demen ke Shell jujur gara2 design pom bensinnya lebih bikin lancar flow kendaraan. Pertamina suka random abis &amp; suka macet ngantri.,0,8,1
3405,0,@susipudjiastuti Janji tinggal Janji....lalu keberadaan POM Shell Petronas maupun Vivo...dan lain yg sejenis apa mau dinasionalisasi jadi POM Pertamina?,0,0,0
3406,0,@hiburandisosmed Mahkota mu ketinggalan di pom bensin shell king!!!!!,0,0,0
3407,1,@MamangReborn @liaasister Di kampung mana ada shell.mobil juga pom nya jarang.mungkin nanti ikutan naik,0,1,1
3408,0,Asli kaget ke pom &amp; pas lewat Shell tadi. Lah sekarang mainnya naik diam2 &amp; mendadak ya ,0,0,0
3409,0,@txtdaritng Mie ayam bang Budeg di Pom Bensin H. Suharya sebelom SHELL cikokol,0,0,0
3410,0,@idextratime Dah rutin pake shell ganti² sama pertamina. Klo ngeliat harga disinj keknya tertarik ke Bp. Tapi pom bp jarang² wkwk,0,2,0
3411,0,@yonathwin Aman klo lsg ambil jalur lambat via pom bensin shell. Cm klo udh macet dr pasming ya bs juga lewat poltangan,0,0,0
3412,0,Kapan Madiun ada pom Shell. Mending Shell sih drpd si merah terus.,0,0,0
3413,0,@wisan69eni @indodiet @mobililang Anj pernah gw bang macet parah kebelet boker tapi pom shell gak ada kudu nahan ampe kantor,0,0,0
3414,0,@e100ss ini tiap pagi macetnya seperti ini daerah pandegiling sebrang pom Shell panjangnya bisa 100 - 200m https://t.co/reSWDGHK8n,0,0,1
3415,0,Bentar lagi ada video 2 pengendara mobil cekcok di depan Pom Shell TB Simatupang,0,1,0
3416,0,@jerukmakantomat @rockadocta @TMCPoldaMetro ini satpas yg sebelah pom Shell ?,0,0,0
3417,0,Pom bensin shell bintaro itu literally di sebelah lampu merah yg ada zebra crossnya aman buat pejalan kaki itu dia nyebrang persis setelag flyover dmn mobil lg kenceng2nya..bukan masalah car culture kalo ini sih...,0,0,2
3418,0,@em_er_zet Lah kan pom bensin shell nya ada di depan putar balik yg ada buat pejalan kaki nya ,0,0,0
3419,0,@Tryfingg @senjatanuklir Betul pom bensin Shell yg dr UK aja toiletnya dipisah cewek &amp; cowok,0,0,0
3420,8,Pom bensin gender neutral? Ngisi di pom mane lu? Di shell bp sama pertamina yang pernah gue singgahin semuanya dipisah. Ni orang bisa ngablu juga ternyata,0,1,0
3421,8,@NyimasLaula pom bensin di indonesia kayaknya bisa dibilang semua dibedakan antara toilet cewe dan cowo mulai dr pertamina bp shell gak tau kalo vivo belum pernah beli bensin di sana ,0,0,0
3422,0,Kurang random apa gue ngegofut donat gula dari pom bensin shell. Ya gmn geh emg enak ,0,1,0
3423,6,Cayman GT4 981 5M Sisanya buat idup; tidur di mobil mandi di pom Shell,0,1,3
3424,0,@herupramono910 @malangkuliner @infomalang sebelah mog jejeran sama pom shell,0,0,0
3425,0,@CFC_Jak @detikcom Nyari Shell Nitro susah bre. Ga semua pom shell nyediain. Kaga niat ekspansi tu Shell ,0,0,0
3426,0,Petugas pom: ya itu mas shell mah mindsetnya bisnis kalo vivo tertib krn mereka org swiss Sy: *makin bingung* bukan krn mesinnya Shell udh canggih ya mas jadi udh safety dan aman buat pake HP deket nozzle? Lanjut...,0,1,0
3427,0,Sy: Mas emang dengan jarak sejauh itu masih ga boleh ya main HP? Petugas pom: iya mas vivo ini standard nya swiss kalo orang di swiss kan tertib2 ya ga kayak shell kalo shell midsetnya udh bisnis Sy: oiya ya mas di shell malah bayar aja udh bisa pake HP Lanjut...,0,1,0
3428,0,ke pom tersebut. makasih orang baik semoga sang barista keliling tersebut bisa berhasil ya naik usaha lah biar ga cape pp bawa sepeda begitu misalnya warung madura enak ga cape jir tinggal duduk santai telponan. setelah dorong ke pom isi lagi lah 2 liter di shell hadeh mn cpe,0,1,0
3429,0,@milscrepes Ahaha lu gatau kan di pasar mini skrg ada pom bensin shell,0,0,0
3430,0,@Shell ini pom yang di Pamulang jl Siliwangi Tangsel kasian banget mas2nya cuma sebiji antrian panjang bgt. Sampe mas yg jaga toko oli ikutan ngurus kasir. Saya sampe ga tega minta bersihin kaca depan mobil sebelah aja harus nunggu itu motor udah antri banyak #mejustsaying https://t.co/ritVHSfEps,0,0,0
3431,0,Nga pingin ngributin ma anak sok tau masalah mau pakai pertamax turbo pertamax apa shell.. Yg pasti adiktif ma oktannya beda kalau sering pakai pertamax simple ja ni masalah dekat ma POM nya ja kalau pakai shell mesin ambrol buat digeber ya sorry,0,0,0
3432,0,Keren niy pom bensin @pertamina KM97 Cipularang disaat antrian panjang banyak Mesin yg Off gimana mau bersaing dengan @Shell DLL antrian bisa 30 menit https://t.co/4n2Dx3rzq0,0,1,1
3433,0,@OmahFisika @kegblgnunfaedh Kan sama aja bang kecuali sampean h2 dari Natural gas jadi sama sama pakai non renewable energy Sekarang juga mobil h2 ngambil h2 nya dari proses elektrolisis. Liat pom bensin h2 Shell,1,5,0
3434,0,@nanacindyaa Wih ngeri pom e shell enak sepi,0,1,0
3435,0,@pecintahayam Lainna aya pom shell didinya,0,1,0
3436,0,@berfirmanlah Selfserve di pom bensin kalo udah kek gini @pertamina bakal mengubah SOP keselamatan gak di SPBU? Misalnya gak boleh pake baju wol biar gak mentrigger listrik statis yg membakar tumpahan bensin? Atau mending balik lagi semua dilayanin macam di @shell Sampe dibersihin kaca depan?,0,0,0
3437,6,@shafarrr3 @I_KathrinaJKT48 Betul Shell V-Power memang minuman yang mimin rasa paling cocok mobil ini. Bukan anti pom bensin plat merah tapi preferensi pribadi lebih nyaman di Shell ,0,1,0
3438,0,Kakak saya yg dah puluhan tahun tinggal di jakarta maen ke jogja nanya Di sini ada pom bensin BP apa Shell nggak? &amp; dia kaget dong kalau di Jogja pom cuman adanya pertamina wkwk jadi kami mau nggak mau tdk punya opsi banyak selain pertalite &amp; pertamax. Lumayan skrg nambah satu,0,0,0
3439,7,Shell Adalah Pom Bensin Terbaik untuk Mengisi Bahan Bakar yang Lain Lewat #TerminalMojok https://t.co/fDFmOpgJLq,0,0,0
3440,0,@yyksnry Di belakang pom bensin Shell. Utaranya yg ngurus paspor itu,0,1,0
3441,1,@semangaataku @RacunBelanja Biasa ganti di pom bensin shell disaranin yg biru kak yaudah yg biru aja. Udah lama juga kalo di bengkel pinggir jalan juga shell yg biru ,0,2,0
3442,0,@liesisair Pertamina mah eweuh struk siga shell. Pom bensin gedebage,0,1,0
3443,0,@idextratime @regiaudry klo rame jgn pertamax sekalian shell. Gemparkan tuh pom beat karbu balap isinya shell,0,1,0
3444,0,Pada Mau balik Kandang Ya?! Masuk Pom Shell Sampe Ngantri Mengular Plat Ibu Kota Semua. ,0,0,0
3445,0,Tempat terdingin di dunia nomer 24 : Tempat cashier pom bensin shell,0,0,0
3446,0,tp saya kemaren di pom shell cuma melihat sang mekanik tidak menyentuh sedikitpun area karbunya apakah mgkn pas mau pasang cover sang mekanik menyentuh kabel cuk nya? ( ini yg saya takutkan dan tak tahu) hrs lihat dl bbrp hr ke depan,0,0,0
3447,0,Gue curiga bagian cuk karbu si MX kemaren ada yg tak beres ( terlepas) sehingga bhn bkr BBM jd mengalir deras setelah dikulik mekanik di pom shell kemaren kejadian ini spt de javu masa lalu dmn cuk nya jg bermasalah krn patah,0,0,0
3448,0,@janijiwaa bisa dong tapi enakan di shell sat set kalo pertamina pom jaman batu,0,1,0
3449,1,rest area km 21 pom bensin shell terkocak,0,0,0
3450,0,@sosmedkeras Isi di pom Shell lo disuruh pasti breeee,0,0,0
3451,0,Padahal Shell WAJIB turun dari motor beberapa pom Pertamina juga loh iki admin e rodok perlu edukasi. https://t.co/VqsAa9bLSo,0,0,0
3452,0,@sosmedkeras Wkwkwk orang yg biasanya turun meski tangki di depan itu bukan karena manner atau harus sopan bukan wahai para netijen.. Itu karena alasan keamanan apabila ketika pengisian terjadi kebakaran atau kejadian lainnya kita biar bisa sigap coba ngisi ke pom shell semua harus turun,0,0,0
3453,0,@sosmedkeras Di pom shell mah ga di layanin elu kaga turun...,0,0,0
3454,1,@Muhammad_Epx @nanutraweuy @RacuninProduk9 @sosmedkeras Di pom bensin shell vivo BP WAJIB turun Sebagian pertamina juga ada yg WAJIB turun,0,0,0
3455,4,@sosmedkeras Perkara turun aja di foto diem2. Di pom bensin shell mau jenis apapun motor nya harus tetap turun tuh.,0,0,0
3456,0,@sosmedkeras Lo beli di pom shell dan ga mau turun jangan harap dilayani Naik mobil pun jg harus turun dulu gw kalo sama suami pasti turun salah satunya bwt mastiin dan MENGHARGAI sesama manusia.,0,0,0
3457,0,@sosmedkeras Saya pernah kerja di Pom bensin Shell dan Kalo Di Shell emng harus turun untuk SOP nya mungkin dia biasa ngisi di Shell dan mungkin juga ngga enak (lebih ke suka2 dia sih) ,0,0,0
3458,0,@sosmedkeras ga pernah ngisi di pom shell tu si kontol,0,0,0
3459,0,@sosmedkeras Ya kamu lihatnya di pom PERTAMINA coba kamu lihat di SHELL suruh turun lu..,0,0,0
3460,0,@sosmedkeras Kalo ngisi di pom @Shell harus tetep turun,0,0,0
3461,0, (@ Pom bensin shell kyai tapa -Grogol in Jakarta barat) https://t.co/YFHXn0gmkF,0,0,0
3462,0,@aidhinasyifa Ada Mayasari biasa mangkal didepan pom Shell arah pondok pinang,0,0,0
3463,0,@awah_x @infomalang pom bensin shell deket mog,0,1,0
3464,1,@MartinusButarb1 Cabut subsidi BBM sy setuju sangat setuju dan saya yakin pom bensin berlambang Pertamina akan tumbang !!! Pom bensin Shell dan Petronas lebih murah jual BBM jangan dijadikan kambing hitam selalu subsidi BBM jadi beban hutang yg tukang ngutang ,0,0,0
3465,1,@berkelanajiwa - Tahu Campur depan PDAM Sumber Wuni - Tahu Campur Cak Boy Randuagung - Bakso Cak Affan - Waroeng koe Dewe (deretan warung pasar Lawang sisi Timur) - Sebelah e Pom e Shell patal aku lali jenenge depot e Sementara iku lek alamat e ngko tak jawab ae lek misal e tertarik ,0,2,0
3466,0,@SembalapF1 @SportsPurveyor 20 juni gasss di Pom shell ‍️ https://t.co/3PsYmQJCa4,0,1,0
3467,7,Sampah yg sangat menggangu hidung dan mata lokasi di seberang depan RS Hermina tangkuban perahu malang nempel pom @Shell dekat mall MOG malang Udah lama tapi terus seperti itu https://t.co/34fLMFB7b0,2,1,1
3468,0,@ezash @ryandirachman kmrn gue udh kepikiran buat beralih ke shell atau bp akhirnya mutusin beralih ke shell alasannya gk jauh jauh ya krn jarak ke pom bensinnya &amp; jlh nya msh lebih byk drpd bp,0,0,0
3469,1,@ezash @ryandirachman Isi pom ijo buat dapet emoney aja setelah itu pindah ke Vivo/Shell. Soalnya di Bekasi pom ijo lebih sulit dicari dibanding pom biru/kerang,0,1,0
3470,0,Barusan bgt abis nolongin orang dijalan karna gw liat dia lagi dorong motor Ini orang ternyata ga sendiri ada cewenya jln ditrotoar ‍ : Bang kenapa motornya? ‍ : Abis bensin bang ‍ : Oh yauda ayo bang saya setut ni depan muter balik ada pom bensin shell ‍ : Makasih ya bang,0,0,0
3471,0,@tanyakanrl Belum pernah ngisi di pom bensin Shell Vivo dan AKR kali si mba nya ,0,0,0
3472,16,@wanabeemine @tanyakanrl CMIIW ya emang wrong Karena peraturan turun ada di safety pom bensin apalagi kalo lu ngisi di Shell kalo pernah isi di Shellpun,0,1,0
3473,0,350K.️ (@ Pom bensin shell kyai tapa -Grogol in Jakarta barat) https://t.co/QAL6NABx29,0,0,0
3474,0,Bukan di Petronas doank Shell dan pom bensin lain pun juga menjual dengan harga yang sama ,0,0,0
3475,0,@zqhr Bang Pom bensin nya di TL sama pake luar negeri apa dalam negeri? Pertamina disana ada nggak bang kek Shell yg buka cabang kemana2,0,1,0
3476,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/0wvhk2Qohb,0,0,0
3477,0,@nisatrize Gue juga baru nyoba di pom bensin shell,0,0,0
3478,1,@Catatan_ali7 + bensin sama solar lebih buruk dari bensin Shell BP Akr Vivo dan Pom Mini mobil. Saya buktikan ls. Long range ambil non pertamina sekalian.,0,0,0
3479,1,@Outstandjing Di daerah rumah (Padasuka) Harga Pertalite di Pom Mini 12.000/Liter ttp laku padahal maju sedikit ke Jalan Suci aya Shell Super nu hargana 12.600/Liter ,0,3,0
3480,0,tapi shell di Indo juga ramah ramah bgt sama hewan!! waktu itu udh 3 kali liat di pom yg berbeda mereka ada kucing yg suka tidur dideket pom juga jadi gemesh sendiri,0,0,0
3481,0,Gile pom bensin Shell Metland puri mantap amat gw ganti pentil ban motor krn rusak cmn suruh bayar isi nitrogennya aja goceng,0,0,0
3482,0,Pengaturan Arus Lalu Lintas Pagi Hari Di Jl. RS Fatmawati Putaran POM bensin SHELL Gandaria Selatan https://t.co/dAStTIcEoF,0,0,0
3483,0,Tempat PUP darurat yang bersih dan higienis ya ke MCD atau ke POM Bensin Shell tapi jangan lupa beli jajanan dan bensinnya ya,0,0,0
3484,0,X-Trail.️ (@ Pom bensin shell kyai tapa -Grogol in Jakarta barat) https://t.co/1rchYmwDbs,0,0,0
3485,0,Pom kedua buat nongki adalah shell deket kantor. Selain pom pertamina yg ada cafe di juanda itu. Ga beli bensin. Tp jajan️,0,0,0
3486,0,Ngisi bensin pake shell yg super lsg kayak beda bgt rasanyaaaa dibanding pertamax Wkwk iseng ngisi shell karena pom bensin sebelah di deket apart rata2 bayarnya mesti cash. Ngantri panjang.,0,0,0
3487,1,@wayangndeso77 Tadi pagi isi di shell engga tuh posisi di kiri pom,0,0,0
3488,0,yauda de si bapak minta maaf gw kacangin langsung cabut. fak lah ud gw ga biasa interaksi apalagi sampe emosi ke stranger. lain kali kalo bapaknya uda ngeliatin muka kelilit utang mending ganti pom deh ke shell lebih bagus btw,0,0,0
3489,0,di sby barat gak ada pom bensin BP shell banyakan ,0,0,0
3490,0,Argh... Kangen beli Shell V Power tapi di jalur PP yang sekarang ga ada pom Shell. ,0,0,0
3491,0,-&gt; Lokasi Super Strategis : * 7 Menit Ke Tol Pondok Gede * 10 Menit Ke Tol Jatiwarna - JORR * 7 Menit Ke Stasiun LRT (Sedang Pembangunan) * 5 Menit Ke POM Bensin Pertamina * 7 Menit Ke POM Bensin Shell * 5 Menit Ke Rumah Sakit,0,1,0
3492,2,@shanjaehyuck @tanyarlfes di ujung jalan yg mau naik k pasopati kak. ga dkt ciwalknya bgt sih hehe kesananya lg yg arah naik k fly over. sebelah kanan jalan kalau dr arah ciwalk. depan pom bensin shell.,0,1,0
3493,0,@hyunesheart Lohh ini global prima samping BSI? Yg deket pom bensin shell? ,0,1,0
3494,0,@aan__ Ke pom bensin shell sih kayaknya,0,0,0
3495,0,@hawoininee_ Di depannya ada bank mandiri toko rabbani sama alfamart dan pom bensin shell . Yaitu gor panatayuda .,0,1,0
3496,0,bgst pernah bbrp kali pula. bahkan hal2 baru di idup aing dan sangat spesifik. aing baru2 ini rutin isi shell vpow dan mingdep otw bali. masa baru ngetik pom.. lgsg keluar pom bensin shell di bali kok dia tau sespesifik itu. bahkan aing gapernah browse ttg shell sblmnya,0,0,0
3497,0,@recehtapisayng Kata gua lo cukup beli kopinya Deli 2 Go aja di pom bensin Shell gak udah ke SB.,0,0,0
3498,0,Town Shell FAIRY FURRY Spaghetti Pom Korean Hair Claw / Rating : 4 9 Cek Harga : https://t.co/xJd5yDoHtK Gratis Ongkir : https://t.co/qANT3KUujj https://t.co/WgVezIVGcO,0,1,0
3499,0,@ardhoanfal @bogorfess_ Depan pakuan jadi POM Shell,0,0,0
3500,0,Ga ada gitu pom bensin shell 24 jam,0,0,0
3501,0,@Shell PENGUMUMAN SHELL GRATIS 1 TAHUN DAPAT DILIHAT DIMANA POM BENSIN AND WEBSITE BELUM ADA TRIMS,0,0,0
3502,0,@anwithim @sukaskincarean Bengkel resmi semacam di pom bensin Shell kalo ada di kotamu juga recommended.,0,0,0
3503,1,@agitsyafiq @BisKota_ @KAI121 @CommuterLine Pom Bensin Shell pintu kamar mandinya model begini.. setidaknya di 2 Pom bensin Shell yang pernah saya kunjungi,0,0,0
3504,0,@sweetbuttpsycho cari pom bensin shell woi,0,1,0
3505,0,@Adilaptrianisya botani ada dil sama di jalan baru yg di pom bensin shell deket mitra10,0,1,0
3506,5,Diimbau bagi masyarakat untuk berhati-hati di Jalur Arteri Jl. MT Haryono arah Cawang (POM bensin Shell) terdapat jalan yang beda tinggi yang dapat menyebabkan kecelakaan lalu lintas. https://t.co/IldslPcJHt,0,0,1
3507,7,Karena standar kebersihan dan kerapihan yg digunakan adalah standar si pegawai kebersihannya. Gak ada standar dari pihak rumah makannya. Jgnkan rumah makan wong jaman dulu WC pom Pertamina jg busuk. Pas Shell masuk dgn segala standarnya baru deh Pertamina ikut2an,0,1,10
3508,0,Tapi maap bang Hakiem @warpopski dan bang @thepopoh sy ga ngereview toiletnya soalnya udh bongkar muat di WC pom bensin shell tebet..bersih banget dah WC nya..mana pake kloset duduk kalo ada wifi kayaknya betah Work from Toilet disitu.,0,1,0
3509,0,07.16 #LalinSonora Jl kh moh masyur dari arah perempatan kantor damkar menuju arah jemb lima tepatnya disebrang pom bensin shell lalin lancar. ( via Petrus) https://t.co/Vw0LiCkEix,0,0,0
3510,0,@Inget_dosaa @bumercon @infotwitwor_ Shell ax 7 teh. Beli di pom bensin shell sekalian ganti oli juga bisa disana teh. Kalau ojol/kurir paket ambil R5E atau R4X. Long range touring Shell Helix Power 0W-40.,0,0,0
3511,0,@ubinmasjidmu Di pom bensin shell itu ihh,0,1,0
3512,1,@dino54o @gibran_tweet Lu bandingin pom Shell sm Pertamina murah mana sembako dr jaman Soeharto SBY udh psti pd naik tiap th utang negara lu ga usah pusing mikirin emang lu di suruh bayar. Kerja aj lu biar bener biar beli ap2 terasa murah.,0,2,0
3513,0,@rendangrebus Hmm aku baru tau 1 ya yg di sebelah pom shell itu.. Yaa lumayan,0,0,0
3514,1,@allynclz @AndyHuskyyy Jarang dipake min 3 bulan sekali ganti oli sama bersihkan saringan udara. Bensin kajeun yg mahal sekalian kayak shell V-power ron 95 bp 95 vivo 95 atau indo mobil pom mini. Ngaruh ke injektor.,0,1,0
3515,0,@txtdaribogor Mending ke dealer resmi atau ke bengkel yang ada di Pom Bensin Shell karena harganya jelas dan pasti udah terjamin kualitasnya,0,0,0
3516,0,Gw udah nyobain di pom shell paket service lengkap kisaran 100-150rb (lupa2 inget) gw liatin juga teknisinya mantap ngebersihinnya. Di toko ban planet ban juga bisa paket lengkap juga kisaran 100rb an,0,1,0
3517,0,@bdlmchkd @BukanPegawaiJP @AndyHuskyyy gantinya di pom bensinnya ya berarti biar aman? udah lumayan kapok kena getok bengkel pinggir jalan. Ada rekomendasi temen gua kenal juga tapi jauh males. Jadi opsi ke BERES aja. Shell aman nih ya berarti?,0,2,0
3518,0,@AndyHuskyyy Ganti oli sama service rutin mending ke shell insyaallah jujur &amp; profesional. Udah pernah coba di beberapa pom shell servicenya sama. Kalo ada kerusakan mending ke bengkel resmi kalo awam,0,0,0
3519,0,@rizaderumi Sudirman Pak? Tadi mah karak hiji deket pom bensin shell,0,1,0
3520,0,Sianjir bener.. belajar dari pengalaman kalo mau beli bensin shell buka app-nya sebelum nyampe pom. kadang ada beberapa daerah yang susah sinyal.,0,0,0
3521,0,Pernah cobain ini di pom bensin shell. Sungguh kenapa tidak semua tempat bisa padahal ada tulisannya,0,1,0
3522,0,chamomile tea relatif mudah dicari (klo lo di jkt) di pom bensin shell indomaret yg ada point coffee restoran sama coffee shop jg ada beberapa yg jual https://t.co/a1kWB505hC,0,1,0
3523,0,tadi pertama kali isi bensin di shell trus grogi banget karna tenyata beda sama yg di pom. untung aja mba² nya baik hati dan ramah,0,0,0
3524,1,Ketemu sama Ariel Noah cuma beda arah wkwk btw dari Cianjur sampe Kota Bandung macetnyaaaaaa lieuuurrrr nya panas. Sekarang sedang istirahat dulu di POM Shell Pelajar Pejuang. https://t.co/KyjtgSnqB2,0,1,0
3525,0,@tetepsepti ada liat pom shell yg buka ga?,0,1,0
3526,1,@DoankWarto Saya mah taunya maduk pom isi full tangki terus bayar..ga masalahin harga..bukan sombong dari masa ke masa sll bgtu klo isi bensin. Cuma dari 2006 seringnya pakai shell..bukannya ga nasionalis hanya nyaman saja pelayanannya..hem,0,0,1
